Marital_status,Application_mode,Application_order,Course,Previous_qualification_grade,Nationality,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Unemployment_rate,Inflation_rate,GDP,Status,Attendance_Time,Previous_education,Mothers_education,Fathers_education,1st_year_approved_unit,1st_year_enrolled_unit,1st_year_evaluated_unit,1st_year_credited_unit,1st_year_unevaluated_unit,1st_year_unit_grade,1st_year_completion_unit_rate,1st_year_success_evaluation_rate
married,39,1,Social Science,70.0,South Europe,Labour,Armed Forces,86.0,No,No,No,Yes,Male,No,44,No,12.4,0.5,1.79,Enrolled,Evening,High School,Primary,Bachelor & Specialized Education,18,22,37,13,0,58.33333333333334,0.8181817809917372,0.48648647333820344
single,1,5,Health Science,65.0,South Europe,Labour,Armed Forces,59.05,Yes,No,No,Yes,Male,No,18,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,Bachelor & Specialized Education,13,15,19,0,0,64.46428571428571,0.8666666088888928,0.684210490304711
single,17,4,Business & Management,61.0,South Europe,Administrative,Professional,58.05,Yes,No,No,Yes,Male,No,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,High School,7,12,19,0,0,60.5,0.5833332847222263,0.36842103324099823
single,44,1,Science & Technology,60.0,South Europe,Professional,Labour,60.0,Yes,No,No,Yes,Male,No,21,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,11,17,29,6,2,58.83928571428571,0.6470587854671302,0.37931033174791956
single,17,2,Social Science,76.0,South Europe,Technician,Technician,67.1,Yes,No,No,Yes,Male,No,20,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,9,12,16,0,0,59.5,0.7499999375000053,0.5624999648437522
single,44,1,Science & Technology,75.0,South Europe,Service & Sales,Professional,75.0,No,No,No,Yes,Male,No,20,No,12.7,3.7,-1.7,Enrolled,Daytime,Bachelor & Specialized Education,High School,Bachelor & Specialized Education,2,10,28,0,0,26.25,0.19999998000000202,0.07142856887755111
single,1,1,Science & Technology,75.0,South Europe,Technician,Technician,71.7,No,No,No,No,Male,Yes,18,No,8.9,1.4,3.51,Enrolled,Daytime,High School,High School,High School,10,10,10,0,0,71.0,0.99999990000001,0.99999990000001
single,17,1,Social Science,72.5,South Europe,Technician,Technician,71.8,No,No,Yes,Yes,Male,No,19,No,8.9,1.4,3.51,Enrolled,Daytime,High School,Master,Master,20,23,28,9,0,62.43181818181817,0.8695651795841226,0.7142856887755111
single,44,1,Business & Management,85.0,South Europe,Labour,Technician,85.0,No,No,No,No,Male,No,26,No,11.1,0.6,2.02,Enrolled,Daytime,Bachelor & Specialized Education,High School,Bachelor & Specialized Education,14,14,26,3,0,71.97916666666666,0.9999999285714337,0.5384615177514801
single,51,1,Business & Management,58.0,South Europe,Professional,Professional,57.6,No,No,Yes,Yes,Male,No,32,No,8.9,1.4,3.51,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,6,15,26,5,0,55.83333333333334,0.39999997333333515,0.23076922189349144
single,16,3,Social Science,67.0,South Europe,Labour,Service & Sales,60.7,Yes,No,No,Yes,Female,Yes,23,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,High School,9,12,18,0,1,65.625,0.7499999375000053,0.49999997222222375
single,39,1,Business & Management,66.55,Latin America,Labour,Labour,67.4,No,No,No,Yes,Female,No,24,Yes,16.2,0.3,-0.92,Enrolled,Daytime,High School,Middle School,Middle School,6,10,21,0,2,51.25,0.599999940000006,0.28571427210884415
single,42,1,Science & Technology,70.0,South Europe,Administrative,Administrative,70.0,Yes,No,No,Yes,Male,No,25,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,High School,High School,9,12,25,0,0,59.16666666666666,0.7499999375000053,0.35999998560000057
single,17,6,Business & Management,54.0,South Europe,Administrative,Service & Sales,56.1,Yes,No,No,Yes,Male,No,19,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,8,12,25,0,0,52.0,0.6666666111111158,0.3199999872000005
single,1,1,Business & Management,66.55,South Europe,Labour,Armed Forces,69.5,No,No,No,Yes,Male,No,21,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,Primary,10,12,15,0,0,62.625,0.8333332638888947,0.6666666222222252
single,17,3,Business & Management,61.0,South Europe,Professional,Labour,58.05,Yes,No,Yes,Yes,Male,No,19,No,8.9,1.4,3.51,Enrolled,Daytime,High School,Bachelor & Specialized Education,Middle School,6,10,23,0,0,57.5,0.599999940000006,0.2608695538752368
single,43,1,Business & Management,61.5,South Europe,Labour,Labour,55.0,No,No,No,Yes,Male,No,25,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Primary,Middle School,7,10,24,0,1,56.25,0.699999930000007,0.2916666545138894
single,43,1,Health Science,68.0,South Europe,Unemployed,Labour,59.2,Yes,No,No,Yes,Female,No,21,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,Primary,10,14,20,0,0,63.64583333333334,0.7142856632653098,0.4999999750000012
single,1,3,Science & Technology,58.5,South Europe,Technician,Service & Sales,55.55,No,No,No,Yes,Male,Yes,19,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,High School,8,10,22,0,0,58.25,0.7999999200000081,0.36363634710743875
single,1,5,Science & Technology,65.5,South Europe,Administrative,Labour,63.4,No,No,No,No,Male,Yes,18,No,8.9,1.4,3.51,Enrolled,Daytime,High School,High School,High School,9,10,14,0,0,60.5,0.8999999100000091,0.6428570969387788
single,39,1,Science & Technology,66.55,South Europe,Management,Management,70.0,No,No,Yes,Yes,Male,No,24,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,High School,Primary,12,12,21,0,0,71.54040404040404,0.9999999166666736,0.5714285442176883
single,43,1,Health Science,65.0,South Europe,Administrative,Labour,65.0,Yes,No,No,No,Female,No,19,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,Middle School,8,12,24,0,0,61.66666666666666,0.6666666111111158,0.333333319444445
single,1,3,Health Science,61.0,South Europe,Administrative,Technician,57.4,Yes,No,No,Yes,Female,Yes,19,No,12.4,0.5,1.79,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,9,14,20,0,0,59.375,0.6428570969387788,0.4499999775000011
single,17,1,Business & Management,81.0,South Europe,Administrative,Service & Sales,69.3,Yes,No,No,Yes,Female,No,19,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,High School,Middle School,1,10,23,0,0,27.5,0.09999999000000101,0.04347825897920613
single,17,1,Health Science,62.5,South Europe,Administrative,Labour,59.2,Yes,No,No,Yes,Female,No,21,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,Middle School,5,10,25,0,3,54.58333333333334,0.499999950000005,0.19999999200000032
single,1,1,Business & Management,64.0,South Europe,Service & Sales,Labour,61.05,No,No,No,Yes,Female,Yes,18,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,Middle School,Primary,9,10,20,0,0,58.92857142857142,0.8999999100000091,0.4499999775000011
married,39,1,Health Science,66.55,South Europe,Labour,Labour,54.5,Yes,No,No,Yes,Female,No,39,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Primary,10,14,16,0,0,60.8,0.7142856632653098,0.6249999609375024
single,1,2,Business & Management,64.0,South Europe,Technician,Technician,60.5,Yes,Yes,Yes,Yes,Male,No,20,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,10,10,16,0,3,61.5,0.99999990000001,0.6249999609375024
single,43,3,Business & Management,67.5,South Europe,Professional,Professional,61.05,No,No,No,Yes,Male,No,19,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,7,12,23,0,0,58.75,0.5833332847222263,0.3043478128544429
married,42,1,Business & Management,65.0,South Europe,Professional,Professional,65.0,No,No,No,Yes,Male,No,27,No,12.7,3.7,-1.7,Enrolled,Evening,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,4,7,8,2,0,62.5,0.57142848979593,0.4999999375000079
single,39,1,Science & Technology,55.0,South Europe,Administrative,Administrative,62.95,No,No,No,Yes,Male,No,34,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,High School,1,10,15,0,0,27.5,0.09999999000000101,0.06666666222222252
married,44,1,Science & Technology,80.0,South Europe,Labour,Labour,80.0,No,No,Yes,Yes,Male,No,41,No,12.4,0.5,1.79,Enrolled,Daytime,Bachelor & Specialized Education,Primary,Primary,11,13,31,4,0,72.42424242424242,0.8461537810650938,0.3548386982310097
married,39,1,Health Science,66.55,South Europe,Unemployed,Labour,57.6,No,No,No,Yes,Female,No,48,No,11.1,0.6,2.02,Enrolled,Daytime,High School,Primary,Primary,7,14,25,0,0,58.6875,0.49999996428571686,0.27999998880000043
single,1,1,Social Science,73.5,South Europe,Administrative,Labour,72.65,Yes,No,No,Yes,Female,No,18,No,12.4,0.5,1.79,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,0,0,0,0,0,0.0,0.0,0.0
single,1,1,Social Science,62.0,South Europe,Labour,Labour,66.05,Yes,No,No,Yes,Female,No,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,High School,High School,5,12,16,0,0,53.75,0.41666663194444736,0.3124999804687512
single,1,1,Health Science,52.5,South Europe,Labour,Labour,51.3,No,Yes,No,Yes,Female,No,21,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,Primary,6,12,30,0,0,58.75,0.4999999583333368,0.19999999333333354
single,17,1,Social Science,56.0,South Europe,Technician,Labour,53.05,Yes,No,No,Yes,Female,No,19,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,10,12,16,0,0,58.33333333333334,0.8333332638888947,0.6249999609375024
single,43,1,Business & Management,75.5,South Europe,Management,Management,50.0,No,No,Yes,Yes,Female,No,20,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,High School,10,12,20,0,0,67.0,0.8333332638888947,0.4999999750000012
single,44,1,Health Science,70.0,South Europe,Technician,Labour,70.0,Yes,No,No,Yes,Female,No,20,No,13.9,-0.3,0.79,Enrolled,Daytime,Bachelor & Specialized Education,High School,High School,7,12,23,2,0,69.25,0.5833332847222263,0.3043478128544429
single,1,1,Social Science,71.0,South Europe,Labour,Management,66.3,No,No,No,Yes,Female,No,18,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,8,12,22,0,0,57.0,0.6666666111111158,0.36363634710743875
single,1,1,Social Science,61.5,South Europe,Labour,Service & Sales,62.4,No,No,No,No,Female,Yes,18,No,8.9,1.4,3.51,Enrolled,Daytime,High School,Middle School,Middle School,10,12,14,0,0,62.0,0.8333332638888947,0.7142856632653098
single,1,4,Health Science,70.0,South Europe,Professional,Technician,66.9,Yes,No,No,Yes,Female,No,17,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,10,16,28,0,0,62.300000000000004,0.6249999609375024,0.35714284438775556
single,1,4,Social Science,62.5,South Europe,Administrative,Service & Sales,61.3,Yes,Yes,No,Yes,Female,No,18,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,High School,7,12,17,0,0,58.33333333333334,0.5833332847222263,0.4117646816609011
single,53,1,Health Science,65.0,South Europe,Labour,Labour,65.0,Yes,No,Yes,No,Female,No,24,No,8.9,1.4,3.51,Enrolled,Daytime,Bachelor & Specialized Education,High School,High School,14,18,22,11,0,65.3125,0.7777777345679036,0.6363636074380178
single,18,1,Health Science,64.0,South Europe,Labour,Administrative,62.9,No,No,No,Yes,Female,Yes,20,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,0,16,16,0,16,0.0,0.0,0.0
single,1,3,Health Science,67.5,South Europe,Administrative,Technician,60.5,Yes,No,No,Yes,Female,No,18,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,8,10,22,0,2,59.833333333333336,0.7999999200000081,0.36363634710743875
single,17,1,Social Science,73.0,South Europe,Technician,Administrative,64.1,No,No,Yes,Yes,Female,No,18,No,12.7,3.7,-1.7,Enrolled,Daytime,High School,High School,High School,7,12,18,0,0,59.79166666666666,0.5833332847222263,0.3888888672839518
single,51,1,Social Science,61.0,South Europe,Service & Sales,Professional,56.3,No,No,Yes,Yes,Female,No,20,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,Bachelor & Specialized Education,11,21,28,9,0,59.0625,0.5238094988662143,0.3928571288265311
single,1,4,Health Science,59.0,South Europe,Technician,Technician,55.0,Yes,No,No,Yes,Female,No,19,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,High School,11,14,19,0,0,63.678571428571416,0.7857142295918408,0.5789473379501401
single,44,1,Health Science,70.0,South Europe,Technician,Technician,70.0,No,No,No,Yes,Female,No,20,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,Bachelor & Specialized Education,9,12,16,0,0,68.21428571428571,0.7499999375000053,0.5624999648437522
married,39,1,Business & Management,70.0,South Europe,Labour,Armed Forces,65.0,No,No,No,Yes,Female,No,34,No,9.4,-0.8,-3.12,Enrolled,Evening,High School,Primary,Primary,0,10,10,0,0,0.0,0.0,0.0
single,1,5,Business & Management,60.0,South Europe,Administrative,Armed Forces,56.0,Yes,No,No,Yes,Female,No,18,No,8.9,1.4,3.51,Enrolled,Daytime,High School,Master,High School,9,12,21,0,0,58.625,0.7499999375000053,0.4285714081632663
single,39,1,Social Science,60.0,East Europe,Administrative,Labour,59.75,No,No,Yes,Yes,Female,No,25,Yes,8.9,1.4,3.51,Enrolled,Evening,High School,High School,High School,10,12,12,2,0,57.70833333333334,0.8333332638888947,0.8333332638888947
single,1,1,Business & Management,50.0,South Europe,Service & Sales,Service & Sales,50.9,Yes,No,No,Yes,Female,No,21,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,High School,10,12,14,0,0,61.5,0.8333332638888947,0.7142856632653098
married,39,1,Business & Management,60.0,South Europe,Labour,Armed Forces,85.0,No,No,No,Yes,Female,No,34,No,9.4,-0.8,-3.12,Enrolled,Evening,High School,Primary,Primary,6,10,21,0,0,58.125,0.599999940000006,0.28571427210884415
single,1,2,Social Science,63.5,South Europe,Management,Technician,66.75,Yes,No,No,Yes,Male,No,17,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,0,0,0,0,0,0.0,0.0,0.0
single,42,1,Health Science,50.0,South Europe,Professional,Labour,76.5,No,No,No,Yes,Male,No,22,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,7,13,15,7,0,72.1875,0.5384614970414233,0.46666663555555765
single,1,6,Health Science,69.0,South Europe,Technician,Labour,61.5,Yes,No,No,Yes,Female,No,19,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,Middle School,11,14,18,0,0,66.26666666666667,0.7857142295918408,0.6111110771604957
single,44,1,Health Science,75.0,South Europe,Labour,Labour,75.0,No,No,No,Yes,Female,No,20,No,12.4,0.5,1.79,Enrolled,Daytime,Bachelor & Specialized Education,Primary,Primary,8,12,26,3,0,62.5,0.6666666111111158,0.30769229585798863
single,18,4,Social Science,61.5,South Europe,Administrative,Armed Forces,61.85,Yes,No,No,Yes,Female,No,19,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,High School,Middle School,10,12,16,0,0,59.16666666666666,0.8333332638888947,0.6249999609375024
married,1,3,Health Science,66.5,South Europe,Administrative,Labour,59.85,Yes,No,No,Yes,Female,No,21,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,8,10,23,0,3,58.83333333333333,0.7999999200000081,0.34782607183364905
single,17,1,Social Science,66.55,South Europe,Labour,Service & Sales,58.5,No,No,No,Yes,Female,No,21,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Middle School,Middle School,10,12,16,0,0,59.08333333333333,0.8333332638888947,0.6249999609375024
single,43,1,Health Science,63.5,South Europe,Administrative,Labour,60.55,No,No,No,Yes,Female,Yes,18,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,High School,High School,7,14,18,0,0,63.900000000000006,0.49999996428571686,0.3888888672839518
single,16,1,Social Science,72.5,South Europe,Technician,Technician,73.05,Yes,No,No,Yes,Female,No,18,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,5,12,13,0,0,68.75,0.41666663194444736,0.3846153550295881
single,17,1,Health Science,69.0,South Europe,Professional,Labour,63.4,Yes,No,No,Yes,Female,No,18,No,10.8,1.4,1.74,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,5,10,24,0,2,58.25,0.499999950000005,0.20833332465277812
single,44,3,Health Science,75.0,South Europe,Administrative,Management,75.0,Yes,No,No,Yes,Female,No,19,No,12.7,3.7,-1.7,Enrolled,Daytime,Bachelor & Specialized Education,High School,High School,4,10,18,0,1,70.83333333333334,0.39999996000000404,0.2222222098765439
single,17,1,Social Science,66.5,South Europe,Labour,Labour,67.4,Yes,No,No,Yes,Female,No,18,No,12.4,0.5,1.79,Enrolled,Daytime,High School,High School,High School,0,0,0,0,0,0.0,0.0,0.0
single,1,1,Health Science,62.5,South Europe,Technician,Labour,63.4,No,No,No,Yes,Female,No,18,No,11.1,0.6,2.02,Enrolled,Daytime,High School,High School,Primary,10,12,29,0,0,61.875,0.8333332638888947,0.3448275743162905
single,17,5,Health Science,68.5,South Europe,Service & Sales,Administrative,65.55,Yes,No,No,Yes,Female,No,18,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,High School,14,15,18,0,0,62.785714285714285,0.9333332711111153,0.7777777345679036
single,17,1,Science & Technology,71.5,South Europe,Professional,Professional,65.9,Yes,No,Yes,No,Female,No,18,No,8.9,1.4,3.51,Enrolled,Daytime,High School,Bachelor & Specialized Education,Bachelor & Specialized Education,10,12,21,0,0,66.41666666666667,0.8333332638888947,0.47619045351474026
single,44,1,Health Science,65.0,South Europe,Professional,Labour,65.0,Yes,No,No,Yes,Female,No,21,No,12.4,0.5,1.79,Enrolled,Daytime,Bachelor & Specialized Education,Bachelor & Specialized Education,High School,8,12,26,2,0,60.20833333333334,0.6666666111111158,0.30769229585798863
single,17,2,Social Science,68.5,South Europe,Administrative,Management,71.65,Yes,No,No,Yes,Female,No,18,No,9.4,-0.8,-3.12,Enrolled,Daytime,High School,High School,High School,0,0,0,0,0,0.0,0.0,0.0
single,17,2,Social Science,66.5,South Europe,Technician,Administrative,68.1,Yes,No,No,Yes,Female,No,19,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Bachelor & Specialized Education,High School,3,12,26,0,0,55.0,0.2499999791666684,0.11538461094674572
single,1,1,Social Science,62.0,South Europe,Administrative,Administrative,63.4,No,No,No,Yes,Female,Yes,18,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,Primary,11,12,20,1,1,57.857142857142854,0.9166665902777842,0.5499999725000013
single,17,1,Social Science,72.0,South Europe,Labour,Labour,64.65,Yes,No,No,Yes,Male,Yes,18,No,7.6,2.6,0.32,Enrolled,Daytime,High School,Primary,Primary,0,0,0,0,0,0.0,0.0,0.0
single,17,1,Science & Technology,71.0,South Europe,Labour,Labour,63.65,No,No,No,Yes,Male,No,18,No,16.2,0.3,-0.92,Enrolled,Daytime,High School,High School,Middle School,6,10,16,0,1,55.0,0.599999940000006,0.37499997656250145
single,1,2,Social Science,66.55,South Europe,Administrative,Labour,49.0,Yes,No,No,Yes,Male,Yes,19,No,15.5,2.8,-4.06,Enrolled,Daytime,High School,Middle School,High School,10,12,16,0,0,60.71428571428571,0.8333332638888947,0.6249999609375024
single,17,2,Business & Management,65.0,South Europe,Service & Sales,Labour,61.0,Yes,No,No,Yes,Male,No,20,No,10.8,1.4,1.74,Enrolled,Daytime,High School,High School,Middle School,6,10,19,0,0,56.875,0.599999940000006,0.31578945706371275
single,43,1,Social Science,58.5,South Europe,Administrative,Labour,56.25,Yes,No,No,Yes,Male,No,19,No,13.9,-0.3,0.79,Enrolled,Daytime,High School,High School,High School,7,12,20,4,0,55.0,0.5833332847222263,0.34999998250000086
single,44,1,Science & Technology,90.0,South Europe,Labour,Labour,90.0,No,No,No,Yes,Male,Yes,20,No,12.4,0.5,1.79,Enrolled,Daytime,Bachelor & Specialized Education,High School,High School,12,13,22,4,0,70.66964285714286,0.9230768520710114,0.5454545206611581
